"id","name","country","legalForm","status","address","agentRepresentation","alephUrl","authoredAssessments","ownershipOwner","bankAccounts","bvdId","callsMade","callsReceived","classification","agencyClient","contractAwardSupplier","contractAuthority","mainCountry","courtCase","debtCreditor","economicActivityDeclarant","economicActivityHolder","dunsCode","debtDebtor","description","directorshipOrganization","directorshipDirector","dissolutionDate","mentionedBy","documentedBy","email","emailsReceived","emailsSent","eventsInvolved","economicActivitySender","economicActivityReceiver","icijId","idNumber","innCode","incorporationDate","indexText","jurisdiction","keywords","unknownLinkFrom","unknownLinkTo","membershipOrganization","membershipMember","messagesReceived","messagesSent","modifiedAt","notes","okpoCode","opencorporatesUrl","eventsOrganized","alias","parent","passport","paymentPayer","paymentBeneficiary","phone","predecessors","previousName","program","publisher","publisherUrl","registrationNumber","retrievedAt","swiftBic","sameAs","sanctionEntity","sector","proof","sourceUrl","subsidiaries","successors","summary","taxNumber","taxRolls","taxStatus","topics","userAccounts","vatCode","operatedVehicles","ownedVehicles","weakAlias","website","wikidataId","wikipediaUrl"
"ece8068b30d3d5fac3b48d849733c58e1874d6d2","Suchthilfe Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.suchthilfe-salzburg.at/","",""
"ecfc2c8aba376a9acb75898a90d2f67bb39b1420","Verein Katholische Privatschule zum heiligen Josef in Eberau - Josefinum Eberau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ed5279448eb1a35c0b6ede55c7fdb05d5e6f257f","Trattnachtaler Brauchtums-, Kultur- und Perchtenverein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.facebook.com/Trattnachtal-Inferno-Perchtenverein-153228188042753/","",""
"ed533cfab761243152e8b623eea049db67767279","Plattform für eine menschliche Asylpolitik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://menschliche-asylpolitik.at/","",""
"ed97e972fbcb5044acc73eae5ed8015615804fb2","""KINDERGRUPPE VALERIE Miteinander leben","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ed98e6019028e29eb8972f9db03adb537d37d933","Europahaus Klagenfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://europahaus-klagenfurt.at/","",""
"edb0bca09140ab8dfbdd1dc24de78a12284fccf3","Golfclub Föhrenwald, Wiener Neustadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.gcf.at/","",""
"edb2679ab7066b4b8fe4c400a22a220485b3845c","Chaj - Jüdisches Leben","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://chaj.at/","",""
"edd0f91620dbffc7348749efdd8309d21777f8fc","OÖ Kinderwelt, (kurz: OÖ Kiwe)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.kiwe.at/","",""
"edd314168525c32c2cbf71f072a95d0edb706195","Katholisch österreichische Studentenverbindung Sighartstein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.sighartstein.at/","",""
"edea0e5e5a397c96d104de9480e0dddbf14c2b28","Jugend- und Kulturverein Bad Ischl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ee013ac911270a292efe0e8dedcd108f03f78cd5","Sepp Hintermayer Institut für soziale und kulturelle Anliegen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ee2f1e5c945cd51ee36fb3e791f85105d7cd09cf","Norische Region - Verein zur Förderung der Orts- und Regionalentwicklung (kurz: ""Regionalverein Norische Region"")","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ee783dcefa8b538ec9bc6aa61b92517cc7946252","Sauberes Kötschach-Mauthen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eea6a45b0afc45c07c51872cb03d26122fb5a52d","Fanclub Feiern Lustenau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"eed2bd12ff35493531a108f9b85cd676af1f2107","Arbeitsgemeinschaft fortschrittlicher Milizsoldaten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ef57572dc82eefcc8981be8a7a94fa25f161b476","Elternvereinigung der Mittelschule Lustenau-Rheindorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ef7005b51c5cd02b71ce8143021f1bf20a913ccb","Elternverein der NMS Deutsch Goritz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.nms-deutschgoritz.zondomain.com/","",""
"efac85a59092d4f594aec9ac5f36996c9f7a7b46","Wiener Kinder- und Jugendbetreuung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.wiener-kinderbetreuung.at/","",""
"efd82469d806a339115534a67b84cbb492379444","ÖSTERREICHISCHE GESELLSCHAFT VOM GOLDENEN KREUZE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.oeggk.at/","",""
"eff0fbb0f9122c7a7908bfb3f6164108eb88bfab","Förderverein der ,,VOLKSHOCHSCHULE PENZING""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f040d3da4f1cf7fda01933f6695b3b9687d74c0e","SOLAR² EEG-Hollabrunn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f05c0f6e69380ab995c9a6d510a9816e148bcf70","Kultur im 3.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.kulturimdritten.at/","",""
"f07bd4beff2c8a0d5739a5585223c663cf9cd561","Goldhaubenverein Marchtrenk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f0baa5eb81cd683570c531506c7b553f3163998b","Katzenpflegestelle Vandans","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f0c1930807374f7691511852f5eaa6a71d3a927c","Schulgschichtn - Bildungsverein zur Förderung der Chancen- und Bildungsgerechtigkeit in Österreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.schulgschichtn.com/","",""
"f0edd751941530a7905cb8d783dc4c59aa415708","Österreichische Kinderfreunde, Ortsgruppe Eugendorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f0f4bedb51e49f9f4f06be2bd05d8a84756410c3","Kultur.Region.Wels - Verein zur Förderung & Entwicklung der KULTUR in der REGION WELS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f157a310ef9f6607254e365feb72e5d24493342f","hotspots DIE LINZER GASTRONOMIE UND HOTELLERIE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hotspots-linz.at/","",""
"f15f83fa20099adeb85009298ce4c6032945d6a8","Schmiede Zukunft und Arbeit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f1a164514d6da7ff73f6df63f1ed29faa1b6fd50","Katholische akademische Verbindung Norica Nova","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://norica.org/","",""
"f1a90dce2db5c24f2f788fb2eb59b1923b44d34d","Soroptimist International Club Kufstein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://kufstein.soroptimist.at/","",""
"f1d4270c85b916af6f03724f98f75274cb711c10","Tourismusregion Mittelkärnten - Erlebnisregion Hochosterwitz kärnten:mitte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f1ff17aa33484843b4fb9ccfbff959ed74e53445","Tourismusverband Oberes Waldviertel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f20bb7f4b1051cb89574528c318db4bfc96cfe24","LEADER Region Mostviertel-Mitte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.mostviertel-mitte.at/","",""
"f2136b6cfb0c2cedf643cadaeba181b3ba162445","Gesellschaft Österr. Kinderdörfer in OÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f255cb76ba8b147b44b0a19316da2875426dde42","Kräuterdorf-Marketing-Verein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.kraeuterdorf.at/","",""
"f2734cdc963500cc0aab41aaac58c7bc196a19cc","Die Freunde des Csaterberges","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.csaterberg.com/","",""
"f2bc52fdd39777a2ed6d5694a48676948fbafcb0","URLAUBSVEREIN DER PRO-GE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f2d4cd3607cc766c6b5b36f2e8b325f76b315727","Die oststeirische Städtekooperation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.staedtekooperation.at/","",""
"f2d9f3577804ad5133f4d93b0cbf8f0ee0683ff5","Arbeiter Schwimm Verein Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.asv-wien.at/home.html","",""
"f2f619103f65321b54a49b4009db25974dd949b2","Oberösterreichisches Jugendherbergswerk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.jutel.at/","",""
"f311db797a34dffc1e2298c1b5e7ab76769a53be","Verein der Freunde des Joseph Haydn Konservatoriums","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f3292eb328dcb92a8df4e745c569cb77caa510eb","Oberösterreichische Multiple-Sklerose-Gesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.msges-ooe.at/","",""
"f36bd7b20ee00cebe28e93c29e71708a8515d1b8","Verein Novum, Zentrum für Frauen und Mädchen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f38c0f6b66926571be7d4da7e1a57251ec10f0bd","SALON FRANCAN"" Untertitel: Verein zur Förderung ""Kunst Leben","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f392e8672f9c33de6451b360f4453d6f00134aaa","Österreichisches Schwarzes Kreuz - Kriegsgräberfürsorge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.osk.at/","",""
"f39c86022067a87eae8e86961ed7ec834c9e9422","Dachverband Selbstorganisierte Kinderbetreuung Tirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.kinderbetreuung-tirol.at/","",""
"f3c385abb3bd12e80b0ca254a692c6923d7108f6","ÖTB-Turnverein Sechshaus 1866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.turnverein-sechshaus.at/","",""
"f3c749f8d3c38ff5e77a2239587a4b38334aeef9","Verein SozialService Freistadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://sozialservice.at/","",""
"f480ac30ac2f5f708a7f9cf26f4983467fa8b7b3","Tiroler Archiv für photographische Dokumentation und Kunst","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.tiroler-photoarchiv.eu/index.php/de/","",""
"f494cc37c2a1d1ca90ae9d82bd01e861bfdbccff","KÄRNTNER INSTITUT FÜR KLIMASCHUTZ (KIKS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f49d063c0ab1618a789a7e7e840af3e8ba379041","FORUM MOBILKOMMUNIKATION (Kurzbezeichnung: FMK)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.fmk.at/","",""
"f4f84d31346f11f37e7c65b56f19dbd70c450217","Upper Austrian Geocaching Society - Verein für Freizeitaktivitäten mit Unterstützung des globalen Navigationssystems in Oberösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f5083bdcc50fa6e5dece9a2fcfd124fcfd8e8f08","LAG Perg-Strudengau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.region-strudengau.at/","",""
"f50867a19daf6b280ca1b0d04d99b0d74c8a1af7","cardamom - Verein zur Förderung des guten Geschmacks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.cardamom.at/","",""
"f55f8eea1c495ddbea45a391c9649f893cc85598","VORARLBERGER BETRIEBSSPORT VERBAND - V-BSV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f55ff84b28a2033c240ad444666a73c3e6e58837","Österreichisch-Kubanische Gesellschaft - ÖKG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://redcuba.wordpress.com/oekg/","",""
"f5735bfdd8aa3844bfbb7eac82e593f8c58620b0","Bezirk Schwechat Aktiv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f583ba04bec1b7df87d6dee3fb2b9e583a79f8bd","Österreichische Turn- und Sportunion St.Agatha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f59bd72ad112e7abec35540fc8b0c021ccc05347","WIHAST - Wirtschaftshilfe der Arbeiter_innen Studierenden Österreichs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.wihast.at/","",""
"f5edb7c8148d98487387b316be3b5e569af0cbd5","Tiroler Zivilschutzverband","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://zivilschutzverband.at/de?bundesland=tyrol","",""
"f616e8bace7bb8a9ba114aa55896a6ee6f6fbfbe","Forum Journalismus TV/Radio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.fjum-wien.at/","",""
"f61b7bf1221fed707aa1b62d405640d4611078a3","Hilfswerk Österreich (kurz: HWÖ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://hilfswerk.at/","",""
"f64a332a533d5bc758e94f3bf101cc2c8e7f779e","Kinder-Krebs & Leben helfen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.ichspende.tirol/","",""
"f65c0264dec384762f469c53ce350b49ff8d5a43","Forum Journalismus und Medien Wien - Verein Wiener Medienfortbildung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f6a491bade7dbd04daf8e0f129d4c5f974960fb5","Verein DEXHELPP zur Forschungsförderung im Gesundheitssystem","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.dexhelpp.at/","",""
"f6a6cd1071eea27c246fd912cb83c8aeeaf05ff3","Steyrer Bäuerinnen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f6e604aa614ba5120df9dd31ded52c0ca60c04ae","Österreichische Kinderfreunde - Landesorganisation Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f6e75c7c87384d41b189344f1fd31e88296d741d","ARGE Österreichischer Abfallwirtschaftsverbände","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f6f00a3e624c2ee8bc0b9ef0d769e047dbf33414","LEADER Region Weinviertel Ost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.weinviertelost.at/","",""
"f73a77e233ed8a248b0c4c2e653270cc2b0838d9","ENERGIE Tirol - Beratung, Forschung, Förderung (ET)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.energie-tirol.at/","",""
"f763054e04cc7f9ccad9f7c7a61dae347f970d22","Arbeitskreis für Sozialpsychologie und Gruppendynamik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.asg.at/","",""
"f7660428902b90b8c37deeac5fe185601522b90e","Oesterreichischer Alpenverein (OeAV)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.alpenverein.at/portal/","",""
"f76f517aed064b6c8d470f195f833e29b60f329f","Kinderfreunde Ortsgruppe Frauenkirchen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f7bc0e9c547e666b6b04bcab0bdf7f33e77ffb59","Kulturwerkstatt Simmering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f8a6d8b254c07d67b9e4ba6d701a29eb110dc716","Salzburger Museumsverein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.museumsverein.at/","",""
"f8c40e8287c0ca56dbfbf6be01f78ab24b795329","ÖTB-Turnverein Aschach an der Donau 1905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.aschach.at/oetb/index.htm","",""
"f8ce28924be659c02263bf659883338e4d0a7680","Arbeiter-Samariter-Bund Österreichs Gruppe Ternitz-Pottschach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.samariterbund.net/gruppen/gruppe-ternitz-pottschach/","",""
"f8e15f4d415dff6c73a990f72c279a38851fc2a1","Österreichisch-Amerikanische Gesellschaft für Steiermark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f938e9b57bd7ee0d0a61e43f5ac0212618651b69","Hilfswerk Oberösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.hilfswerk.at/oberoesterreich/","",""
"f941a192cad8af056b0342416c7f17ee047e12d0","Tourismusverband Wachau-Nibelungengau-Kremstal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f942a5a003f9c3350bdd0dcd584a053b0decbf5a","Rugby Club Tiroler Böck","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f94a10f6b6dfe77a3add9ee7d84122af706f903b","Ökosoziales Forum Oberösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.oekosozial.at/oberoesterreich/","",""
"f994561d8c6bcae3995c1e7aa060d09fadac9f26","Institut für Gesellschaftspolitik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f9de03348b90c6783b7d62fb11563c5392cb9c61","Österreichische Plattform Patientensicherheit (Austrian Network for Patient Safety ANetPAS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.plattformpatientensicherheit.at/","",""
"fa3041e2f1be4d0c524541052461eeda855feb1f","Institut für die Qualität der Politik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fa451f714e1c09a4049e4ac1fa91cba9dbe029eb","Ensemble Allegria Freinberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.chor-allegria.at/","",""
"fa61c42079f7a4b885ab189589b8a8bd8e224b5b","Regionalverband Pramtal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://leader-pramtal.at/","",""
"fa77c81bb63e58dadbf3f741b22d25c81ec6e5ce","Verein für österreichisch türkische Freundschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
