"id",":TYPE",":START_ID",":END_ID","role","endDate","startDate","alephUrl","date","description","modifiedAt","publisher","publisherUrl","recordId","retrievedAt","sourceUrl","status","summary"
"f500082062cc66b3bf599fc6f52c6dcae9b62389","MEMBERSHIP","entity:7786e7f4da26518f062d273da1bf8c7848668af2","entity:20e6cb1fe57e972810898c2f2105ef365252caf6","","2008-01-01","2006-01-01","","","Vorstand - MitgliedUnd Gründungsmitglied","","","","","","","",""
"f5039fcca98642c0fd701248884c6b0d22bb77a6","MEMBERSHIP","entity:49e6f562fb76878b3e2ff81f2ed1f6cec075b25e","entity:e5f6cbba50d03ac281d84578664dd22d9b252d1b","","2021-09-20","2005-01-01","","","Vizepräsident","","","","","","","",""
"f513b457f10b145023b78e1ed5f8cc1b43b9274c","MEMBERSHIP","entity:f80cf7bfa7691182d9ee5884418c022573b50fec","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/elisabeth.huber","",""
"f52372a2235a00bfae62984c91577601e40a403f","MEMBERSHIP","entity:a2307108ea080f3c143afe7c8af1d618d5e579bd","entity:a0dbfc809d5a14491576392946db8d28b117fe9e","","2006-01-20","2005-08-09","","","Liquidator [222285s]","","","","","","","",""
"f5375bbfe8e8bab3144e2461af48e5bc7076f1c5","MEMBERSHIP","entity:36dc439fe813a38913c10b136bebf98d055a5476","entity:96a0aae95f71c4b2d04ba50c175cc555d275fd47","","2021-09-16","2021-05-18","","","Liquidator [395453z]Firma gelöscht.","","","","","","","",""
"f538f3580d33d16767cab686d064d27803485eff","MEMBERSHIP","entity:b8dfbb13fccc750836a91e4a76ca8e949b54deb8","entity:ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","","","2014-09-26","","","Mitglied des Bundesrates","","","","","","","",""
"f55711627145bc4e83748d77679acdac0099e6bd","MEMBERSHIP","entity:46a2c7bd8bbe0a940edd7889973c3e504a681a33","entity:6136991584cb5438f78f86b09092febf9c68bfbe","","","","","","Kassier","","","","","","","",""
"f56209f2c0a00131484b6157e455bad589b2470c","MEMBERSHIP","entity:3c9ae68e70f95ea68c6bbe2a3929999e42279eb3","entity:4223e0e5487c341b3ae52937ac956d96f31f3768","","","2021-10-12","","","Obmann","","","","","","","",""
"f565052960b959ab5c36fbae8435ae643d837895","MEMBERSHIP","entity:80dedbed4d843d45f6c16a2d9150a348dcbd5e42","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/silvia.karelly","",""
"f57c2e92597674d9218d3c0b9d1be866ce90d145","MEMBERSHIP","entity:82e64b9d9aedb5b1cf99f72c010d508122d1d5e7","entity:dcbdf7de5f9d5c1c5b9b4a796bb1c3e921f9d4dc","","","2014-12-04","","","Mitglied des Aufsichtsrates [066251d]","","","","","","","",""
"f581d904b3d5ac24bfc49244b7493464215c2897","MEMBERSHIP","entity:3074dbca240547b436cf5615b3192eceef4ed805","entity:17ae1f686cf23d969d893805c32778939887e8b0","","2019-10-22","2017-11-09","","","Abgeordnete zum Nationalrat","","","","","","","",""
"f58749beed03aa9d6dd317b0d3b53fc8978e1b07","MEMBERSHIP","entity:2504c9095e2e33fa4ef6511aa4c63129fc6ef019","entity:d4d56fcb0b1752899c507fcb5491892ca088434c","","2021-08-26","2016-04-17","","","Obmann Stellvertreter und SchriftführerLaut Offenlegungsliste ""Österreichischer Kameradschaftsbung Bezirk Lilienfeld""","","","","","","","",""
"f58ff56bd3ccfd1304ac505bedf193edfe15891c","MEMBERSHIP","entity:78f326ae7775da3adc2a30c8177bdae17d4903f4","entity:8c2ad4b902abef6eb2cb4d23ead3324b1be989bb","","2020-03-02","2018-03-02","","","Mitglied des Aufsichtsrates [169864a]","","","","","","","",""
"f5972bf6e98096d100e93945ccfa3a2999842162","MEMBERSHIP","entity:572a4c346d121f3dd01043ccb88d42482673c11c","entity:b3a789c0080fe5fb89c936df255478db4bc4b005","","","2020-09-29","","","Vorstand - Kooptiertes Mitglied","","","","","","","",""
"f59b2d3b56a49c08680000b3bb0ebb4f9fa793ff","MEMBERSHIP","entity:c3b33232ea016d8e154bec8b673684fbc605d87f","entity:d38ee176e16811c195fcc611148fb2e118e245f2","","2011-07-08","2008-03-21","","","Stellvertreter des Aufsichtsratsvorsitzenden [234929i]","","","","","","","",""
"f5a60e43bf15c32da951b51946a7e8229eb041bb","MEMBERSHIP","entity:3a42429255660b658e5fb28de931da22f53025cb","entity:22de0390fd781f1c106f8134f269c23268d66810","","2019-05-08","2016-08-25","","","Schriftführer Stellvertreter","","","","","","","",""
"f5af421e223e549851cc664b3cd1f2c72bf6f0ac","MEMBERSHIP","entity:4cc819c820b9ce154c5c01d0f0ff71481c249aa5","entity:20d7555c40c6d6580fcc8ce0bbf7f34930863b12","","2011-09-07","2004-08-17","","","","","","","","","","",""
"f5bc2b8ada91d345006c82f098ce02cd667ae8f1","MEMBERSHIP","entity:5694209080287bbc7c725ffb253511610e5021b1","entity:953494db14ed7b84c816fbb7980a3551f80f24bd","","","2019-04-06","","","Finanzreferent","","","","","","","",""
"f5be5f1e0eee8e9eb1c12f1ef0e040eeff76f895","MEMBERSHIP","entity:f2f6709f72d2f865a58105223c6c11d970ea3e70","entity:d0f16e955267f65cf147ab4ef94655cc97d45a81","","","","","","Vorstandsmitglied","","","","","","","",""
"f5d665c86cbffffd3c9806030e1a7f99d612798a","MEMBERSHIP","entity:e91ee97e5e74be32acf69dce1d2b423bb84e772c","entity:6a890c6c9a6bde80b41109682dd380404d22cef4","","1993-11-06","1993-09-18","","","Gesellschafter [049378s]","","","","","","","",""
"f5f458883580e9bfec4db16e2de0d1960afc6945","MEMBERSHIP","entity:12483fc19a9fc067bd2afe034f528b06556a8f3a","entity:ad695ccd80ff671963601970298c6dd4b42c307f","","","2016-04-27","","","Präsident","","","","","","","",""
"f5f8928639baa765777e18ac81d84f124b727c82","MEMBERSHIP","entity:412ad2984b8f4182c544281f534b4db286d0e997","entity:741715692d49ea4e5bfe81a8e304530ae54d8cbb","","2021-02-12","2016-09-06","","","Mitglied des Aufsichtsrates [448864w]","","","","","","","",""
"f5fb20ee4e5eaed6c0ff2abd5f9f3b90a0100bb8","MEMBERSHIP","entity:e440596db7a7546ba2f6f622a0facb54d9ded07a","entity:c056ae294d9788f40044c7cd64fcdf336cc3bd93","","","1996-12-17","","","Unbeschränkt haftender Gesellschafter [152881a]Laut Eigenauskunft ist die Firma seit 31.12.2019 ruhend gestellt.","","","","","","","",""
"f5fd495b9079c41d218a0494ef60d1a79778c9da","MEMBERSHIP","entity:2599504b65f9f602a4bc9641743a7cb9c615f1be","entity:3227640fdcc28217df43d6bc8a1b3a0dcb05bf8e","","2007-11-09; 2008-04-17","2003-12-13","","","Gesellschafter [242113z]Laut Offenlegungsliste (13.09.2017) ""Gesellschafter mit Sperrminorität""; Geschäftsführer [242113z]","","","","","","","",""
"f601df5cc115b5fbf7339ff7a4e0c504e1c431e3","MEMBERSHIP","entity:6d3ce2e2c4284204ce2ebe1c99785ff3c1004ffd","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/michael.nell","",""
"f604f4441c4a8787a4a4e3d842287f76dc54e8ec","MEMBERSHIP","entity:377ac34c95ba5099a757cd51555aa3f618dca1b9","entity:babe0edd9e8eaa7d800ff636b99c19edba202130","","","2014-03-19","","","Obmann Stellvertreter","","","","","","","",""
"f605e113a3b5c4c93fa3a92a99b8df13ba39831c","MEMBERSHIP","entity:165f73821043e2aa02f2b219876abe899f4077e6","entity:0ea6c585df54cc3786c31fed825b2520080a2bfc","","2020-11-24","2015-11-24","","","Abgeordneter zum Wiener Landtag und Gemeinderat","","","","","","","",""
"f6075ba8448918f42d62f736b37af214e1f6ba40","MEMBERSHIP","entity:dfbbd15e8ebee418b5dfc19191b744989a317174","entity:0ea6c585df54cc3786c31fed825b2520080a2bfc","","","2007-01-25","","","Abgeordneter zum Wiener Landtag und Gemeinderat","","","","","","","",""
"f61e4e514b1aefe38babc2f8c2502c18c2bc927e","MEMBERSHIP","entity:46099d83abb20661300206e609338ebeffb2251f","entity:498732d267bd52a0f24e690c92601dac7d6599b7","","2005-09-30","2004-05-22","","","Obmannstellvertreter [041782w]","","","","","","","",""
"f61e8af17d4f8b35956f6889ad92da2e17940f71","MEMBERSHIP","entity:91971728c5f2f272947924f19fbe29756070c487","entity:566b5d9791b7d2cf99aab9eede3d0091fd3e19c7","","2015-08-20","1999-11-23","","","Vorstandsmitglied [047275y]","","","","","","","",""
"f6204efb6d12ffad3cfb386ab7763a9308ebc1c4","MEMBERSHIP","entity:83af01653ac9d2198b10d94b46201cf47352c413","entity:87b33c4d6208ba56f5e4e1f36665dd94c5b72b18","","2022-08-18","2016-09-06","","","Mitglied des Aufsichtsrates [075657k]","","","","","","","",""
"f62447e1afd5db1fc034fd2deb33b93dbad32f11","MEMBERSHIP","entity:3c9ae68e70f95ea68c6bbe2a3929999e42279eb3","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/lukas.mandl","",""
"f632deb4f25e9a4756c75e004855daff48da351a","MEMBERSHIP","entity:35056b8fe89e87170706cd2edab2a6a2be939a0c","entity:60c0d2e1105fae22636a4b0a0932c096826975f0","","1996-08-08; 2015-11-19","1994-03-29","","","Gesellschafter [86554k]; Geschäftsführer [86554k]","","","","","","","",""
"f64096819b731107a99a8f688a63f64a66661206","MEMBERSHIP","entity:a008abf2e0ffef1bdb231b1a08150b5f66ef0e95","entity:bd8bd02f96b41c0c68f99a03dc17941b1e2b3f44","","","2014-04-16","","","Mitglied des Aufsichtsrates [033956k]","","","","","","","",""
"f6409e820876415981cd5143163ba204268db21e","MEMBERSHIP","entity:36ce4bdfb4a6f24855e9e2a0e0169e29949a8842","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/elisabeth.manhal","",""
"f650c56bac6070b7da15657896c67e9b90d06acb","MEMBERSHIP","entity:47ffb4b2ec6bdd9a0f9438eed5c956e9f9d5e1b6","entity:471f3d9b6c43eedac0c611032cf51ad6cf601121","","2018-06-28","2010-05-22","","","Geschäftsführer [346222a]","","","","","","","",""
"f67eb3f469ae97e247f7336a1c1c7f4c12f5a0da","MEMBERSHIP","entity:00ad3c5b5a651f6e00080803ffefb1d306c6d027","entity:5685acbb5b9fb46998c77c763a24b52578391354","","","2013-09-10","","","Obmann-Stellvertreter","","","","","","","",""
"f68475084f29f84bac45540ef2803a8c0031d436","MEMBERSHIP","entity:56808de95521af29d177dccdd307f2fc034c23ce","entity:0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/hans.karl.schaller","",""
"f68784bcc3569980fae915b9ab045977e682de35","MEMBERSHIP","entity:078fcd9e8bac5b802159167ab2d6bb51bdf2cc8c","entity:388cb949b72d02207178d81f94107761eef99079","","2013-03-06","2012-11-27","","","Gesellschafter [370834w]","","","","","","","",""
"f697265125a3b6ca91105a830c835922835ac13f","MEMBERSHIP","entity:354eb0f92f65fca382eaf5a27122c3692336b2df","entity:529f74153e36c80e7480af7546bde9f50cd48466","","2005-02-12","2003-01-09","","","Geschäftsführer [204231s]","","","","","","","",""
"f69c76141c87aefa9ca3f95579a4342d594a141b","MEMBERSHIP","entity:28a1b648e79e0e4d95c8c744673257586d142b6b","entity:e6ee8de112d3d44822e2d7fc09c964ca8b36ecb9","","2020-06-17","2012-12-21","","","VorsitzenderVerein freiwillig aufgelöst","","","","","","","",""
"f69e3b79a6bdb965074950ef2b37fe4e29e30683","MEMBERSHIP","entity:34ce98ca43af3257526b0e4e49edff64d3e0be57","entity:bf56f6944815ce582456f6f59677b05608e78544","","","2014-12-12","","","Gesellschafter [413430k]","","","","","","","",""
"f6a1c859e73f72c52de2cebc62243e6312406887","MEMBERSHIP","entity:c74c1adf7de21ec97769c7ddaf94c1d635a84576","entity:14b27af21e5d6c96be27c792fd69fe73f0fd5f85","","","2022-02-03","","","Obmann [094911a]","","","","","","","",""
"f6aa39fa24f6f7cb8ea2583d3bb2eca0e7692ee7","MEMBERSHIP","entity:bb8bf0084972c5880d0324c61817082fca8f86cc","entity:27c5b745b44b2dfc6639e35aaedffa6f6d4a028b","","2011-05-20","2009-12-02","","","Mitglied des Aufsichtsrates [278422w]","","","","","","","",""
"f6bb62c93278b610b756c8af551103b7d34386ad","MEMBERSHIP","entity:2e5f653b0fe6e46a2cc0a3af674411d3897ebc3e","entity:73f4851c4f07312980c82eca2eca92f6a0b4b07e","","","2015-08-27","","","Mitglied des Aufsichtsrates [335783z]","","","","","","","",""
"f6bdd4ceeaf718d6a2dc84f78fd70f0f17fa0f7c","MEMBERSHIP","entity:d2c92666015e68cfeeaccaec6c53594e3c3325cb","entity:17ae1f686cf23d969d893805c32778939887e8b0","","","2019-06-12","","","Abgeordneter zum Nationalrat Eingetreten für Angelika Fichtinger","","","","","","","",""
"f6bf0319fb179e8dde0e49a7f234ad374ba683b8","MEMBERSHIP","entity:f9306c8c0e82e5de9250695b8a264dcece27af73","entity:d684d86c66795dde186a6d2633ca92788f6ab817","","","","","","2.Vizepräsident","","","","","","","",""
"f6bfdde47f3da2012e549055d7ac41cfd1293477","MEMBERSHIP","entity:bba61b93cc3b9d296ebc0a7a3481950930641e3a","entity:f6cd4c05da8c44e5da3e99a5241e05089caef2be","","","2020-09-30","","","Geschäftsführer [539287w]; Gesellschafter [539287w]","","","","","","","",""
"f6c64222bfba718cf81657ff6d952481c88ff78b","MEMBERSHIP","entity:88d22e57634932b3da95c9e3436bb3c6a201468a","entity:0ea772d0698619a11a5324577e028a5c7497afa0","","2015-01-26","2014-01-27","","","Vorstand - Mitarbeit","","","","","","","",""
"f6d95a0f84737aa80ad349dc278c422ab332f542","MEMBERSHIP","entity:c3b9090a682ede0cb28fa289773906a6cc085936","entity:17ae1f686cf23d969d893805c32778939887e8b0","","","2017-11-09","","","Abgeordnete zum Nationalrat","","","","","","","",""
"f6def6c0035f5a680a12d129489f8fdf68f4aa4d","MEMBERSHIP","entity:bc6662e1c9a92def9daa9f41e4a3a8b724eed8af","entity:bab05416bce313661a77290d64d2ce20b6250897","","2021-02-01","2021-01-11","","","Bundesminister für Arbeit, Familie und Jugend","","","","","","","",""
"f6eeca42fdc4428191db23eafa39dd443c7a9765","MEMBERSHIP","entity:e80918f3749753276e38bf28fd094ce9804c7d4b","entity:bab05416bce313661a77290d64d2ce20b6250897","","2020-01-28","2020-01-07","","","Bundesminister für öffentlichen Dienst und Sport","","","","","","","",""
"f6f0832f54be9699e5f9c204204248f8b4aaeaaf","MEMBERSHIP","entity:9574d6252ce356ed0badd13056b15d07e6df474e","entity:215ffb72ecf7afbf496f1b035c03dfba116b9b11","","2019-11-01","2019-01-01","","","Geschäftsführer [080683b]","","","","","","","",""
"f7060b54ac77cb52862f8b92eb199382b050f55a","MEMBERSHIP","entity:8d8d8c6a29645e94e1b311a55c2fe95fd7e7c969","entity:0ea6c585df54cc3786c31fed825b2520080a2bfc","","","2010-11-25","","","Abgeordneter zum Wiener Landtag und Gemeinderat","","","","","","","",""
"f708ae54058f11e3f0cc430d9ff3fc5ed6844288","MEMBERSHIP","entity:224d1a0bac8ee573ab5974150f3d87a6c32b52f1","entity:ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","","2019-12-19","2019-10-23","","","Mitglied des Bundesrates","","","","","","","",""
"f713886e4c0e0b600417a4fb9be6c60412f7dde7","MEMBERSHIP","entity:4db409d777ebf7b10a705322ce1b53f528b29ce5","entity:d37584c0aa2caa06870edce8e6b42c6fcb5ece04","","1999-10-19","1997-02-07","","","Vorstandsmitglied [154977h]","","","","","","","",""
"f717551349452e81ef56daeb698131f373f10eed","MEMBERSHIP","entity:550815032e3772828f6402280e46af3535207021","entity:e30029fcb127952c5ae5f09c80c0a14f089bfa5b","","2021-10-07; 2009-12-17","2006-12-18","","","Kassierin","","","","","","","",""
"f719d5e986b6dc76c9ac478151274f633379360f","MEMBERSHIP","entity:02f6859c0b6da2e0a2c8c70154a00ba168ca9c6f","entity:0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/juergen.czernohorszky","",""
"f72510e6245647e508e6dcb79f3dd16e0bc8eb22","MEMBERSHIP","entity:8658270ed35ec506d9fd46b0ed27b22c07b92ddb","entity:6a601fb8932021c64bebb65713dfb129e93bb9fe","","2011-12-28","2009-12-11","","","Prokurist [337300f] Damals: Forum Land GmbH","","","","","","","",""
"f7280f0570a00d4139918b83d55c7ebbe05328c3","MEMBERSHIP","entity:789085cf2b31cf6fd4426f53fd351f52271ba9c3","entity:fc548d5b8017b53089937b59dc0b1cf3d8fa63d0","","2013-02-11","2012-04-04","","","Prokurist [040215s]","","","","","","","",""
"f72ac3adcf1613b03c099a0f96f55e1b2f1ac326","MEMBERSHIP","entity:b3e730306376945cbf87c35b30de2a174dcfa569","entity:a30d0861d5fd9cf016d637a8b699fe7a4542eb9a","","2016-12-16","2014-05-19","","","Obmann Stellvertreterin","","","","","","","",""
"f7317e1a9ac7f8561922ab3372960c011f836a19","MEMBERSHIP","entity:f88578bdb6903963ca89ad0e083a475202e75f8a","entity:2aa337b17ec0c47f6f38f7df31e6fe665b5fd66b","","2016-12-13","2014-10-09","","","Geschäftsführer [372401z]Damals: Marktwerke Neudau GmbH","","","","","","","",""
"f74159a685845b008479cef5985f5f034a998f8c","MEMBERSHIP","entity:4e6219aa62e038ada69ccd2910587b79a800a8d5","entity:1e4f32c152ae0eac51a510da9ddb885633bb639f","","","2017-10-16","","","Schriftführer-Stellvertreter","","","","","","","",""
"f745e2d9060f170a4c2a0ba5082b1401da82664c","MEMBERSHIP","entity:20c680ca139f44ce675e8223c69e07dbbb523577","entity:d78d245c9f3f398ba7865c60d2f7f5cc8a0eb5a6","","","","","","Vorstand - MitgliedNicht im Vereinsregister eingetragen, auf der Webseite gelistet.","","","","","","","",""
"f74e13f7e2558f8b2691035a8a4eb438a56e51a9","MEMBERSHIP","entity:f556ccd5a9fcc945562b44be56b800e5fc7db565","entity:17ae1f686cf23d969d893805c32778939887e8b0","","2013-10-29","2010-11-23","","","Abgeordneter zum Nationalrat","","","","","","","",""
"f755e92b6ab25b1e3106907d09090626af42ae49","MEMBERSHIP","entity:acee34362b60a3d4d8978c0bb0350dd1df447e84","entity:17ae1f686cf23d969d893805c32778939887e8b0","","2015-10-09","2014-01-30","","","Abgeordnete zum Nationalrat","","","","","","","",""
"f75666e83f1bdc344b32bb3f82f98aa331f2d539","MEMBERSHIP","entity:226ca1e2ec27a55c6fe4daf79b5d9467b5a1feb5","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/silvester.gfrerer","",""
"f756a76f56266ebae11694d97549d4e1716aa124","MEMBERSHIP","entity:090efc9176e31d19b076775cf9af48593e6b731c","entity:bd90329a76e7d290adeb07557cc6737e10625189","","1999-12-17","1994-09-13","","","Mitglied des Aufsichtsrates [035516f]","","","","","","","",""
"f757b3c3713273f2f01b90e5b61e2437bdf1fa3f","MEMBERSHIP","entity:ea1ae57266611777f2cbbdbed5df43cc2545351f","entity:999463d4e658fe6c733a54c996a28a018339ca19","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/elisabeth.goetze","",""
"f7643fe95296757cd06aa5295cd0c5276d2e5ba8","MEMBERSHIP","entity:8b96abd1a345a3aa522815c8ea1e3613aaa757ba","entity:0ae83bf94689cfae24299cc3fcf9a634b62a61f0","","","2022-03-29","","","Abgeordneter zum Landtag Parteifreies Mitglied des ÖVP-Landtagklubs Salzburg.","","","","","","","",""
"f76e7c4b0b97688183c380d483568a895100aa02","MEMBERSHIP","entity:354eb0f92f65fca382eaf5a27122c3692336b2df","entity:a8ce14adf34200a7d555cdd9fe874ee0de0f92b6","","2018-02-16","2014-11-15","","","1. Vizepräsidentin","","","","","","","",""
"f76ed77b9ff2af420aceb892d3d1dd6dc98f069d","MEMBERSHIP","entity:e7e4c78d592025492f26017a6f006e48d5647e59","entity:51e08e7b0d6e514fa5707d5b23eac02540c5b93e","","","2004-01-01","","","Obmann Stellvertreter","","","","","","","",""
"f77535afa7f3180f80e90927a137d574b121e1e6","MEMBERSHIP","entity:60e00f888134eb6027e5c07e20e5e623a7bc5653","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/martin.wex","",""
"f7822b283f31e181b4216ba1d634d962e6ac8484","MEMBERSHIP","entity:423c6aa78652193586b1ebd22b45bde1179c2df6","entity:47bc6fbe5ac731545b48ac5c1c07688c6ce1f9ed","","2014-03-06","2014-02-27","","","Mitglied des Aufsichtsrates [102102a]","","","","","","","",""
"f7a6965f185e03e8f8595e01ebf62fc28f10c304","MEMBERSHIP","entity:ac3a773a170246c9303445a69d534d85202dc505","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/Nikolaus.Prinz","",""
"f7b27b31b104f201ef0b92204e7a76bdc0682868","MEMBERSHIP","entity:809df2d8487eb5bb3aff25e842927badaa1dfba2","entity:b3703c395c273d674978b463ef41134e93a494ca","","","2010-01-01","","","BeiratSteht nicht im Vereinsregister","","","","","","","",""
"f7b28c032cfd2fda6f8b342de638221968184f6d","MEMBERSHIP","entity:d318d249dae1cf533327d70f8adff7e27e5d851f","entity:798380835eef441b0c0379f2cfe2c9c00e7fa026","","","2018-02-08","","","Mitglied des Aufsichtsrates [085734f]","","","","","","","",""
"f7b82d533946601847ca1150a2593dd285eea5b1","MEMBERSHIP","entity:6043240da6b505f0f931588e3cb3274f571cbdac","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/andrea.holzner","",""
"f7bb8c8c64196ce2e287f98972b875f639d653ab","MEMBERSHIP","entity:e995a1ffce5dbbaac862abd968e2048b9722102d","entity:6a99f21c95390b30576895c7e54788a19185e395","","2017-04-19","2015-04-29","","","Präsident","","","","","","","",""
"f7c57472bfbfece6d52968899292921d5550caf2","MEMBERSHIP","entity:78934eaba437b81336ed424f2abcc8ef61af4867","entity:48af3b2cdb741e9d96ea1fe5d157ee2d1935c43b","","","2019-04-11","","","Geschäftsführer [510098w]","","","","","","","",""
"f7cba91b3f5a4d3e42d1f95bc241222a1fb70558","MEMBERSHIP","entity:224d1a0bac8ee573ab5974150f3d87a6c32b52f1","entity:ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","","2015-11-23","2013-07-18","","","Mitglied des Bundesrates","","","","","","","",""
"f7d0e186bad1a3cbf2a5f68eecde04d2cf4ea5fa","MEMBERSHIP","entity:20ee420226d414ad505284866b054109e2b93e8f","entity:2264328bfbb8d8b2905e81c581f87b1ee195b9d2","","2020-09-01","2002-07-10","","","Geschäftsführer [223469g] Ehrenamtlich.; Gesellschafter [223469g]","","","","","","","",""
"f7d24d3133d98b457fe88416ca2e26896c476970","MEMBERSHIP","entity:cfa25c550c5b89c9e238ee021fa88efcada28a51","entity:7d73481c3a14671df7c9b3a1e7406eb26504dbdc","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/Franz.Graf","",""
"f7d84c71cbccb60f2b7a2692dfda071096771296","MEMBERSHIP","entity:2be81a70bc6218e7a8c355e796a0f0f7cabe182a","entity:634890115df9f045f9270ee52068e050cec33b66","","2009-10-20","2008-06-06","","","Masseverwalter [223525p]","","","","","","","",""
"f7dcff25ef5950372f2cd4dfee803c5a2f8a6261","MEMBERSHIP","entity:865ea986a7b74dc889d9c9f59dc97267c262c089","entity:07ad0bd2765d037484704406603b1b084d3b31a7","","","2020-09-25","","","Kassier Stellvertreter","","","","","","","",""
"f7e3212eb616f12b9e02ce12602f6c08cf58abe3","MEMBERSHIP","entity:4a3dfc7f0b410105133792e04fb96f206897bd74","entity:07cd70cd9c05bbfac266be3af804c6230e4b6ff9","","","","","","Obmann","","","","","","","",""
"f7ec444a908053b831b8e8215c33f671d2c6175e","MEMBERSHIP","entity:9196812acb74a1cd13265230f1b2f9943bd300de","entity:020bc51425525d02eda9dbd2101472278b3ab9cc","","","2011-09-07","","","Unbeschränkt haftender Gesellschafter [367890s]","","","","","","","",""
"f7f352b84e7843fb7b143f1ffdd33fdbea5a5876","MEMBERSHIP","entity:15a1a4d63ec3c3affd64bcbbc13041c30bb0c6f2","entity:1535924c3adf9789c95da78ede4405b4ec47a746","","","","","","","","","","","","https://www.meineabgeordneten.at/Abgeordnete/Johannes.Hahn","",""
"f7f56b4940f4690e081733cb84cda16f1e9b2800","MEMBERSHIP","entity:fb20c122b27e093eef14bb97fa365a841ae33d66","entity:ccb23a8a4336b116c37b8b1ac00b9d39a805a9bc","","","2020-02-17","","","Mitglied des Bundesrates","","","","","","","",""
"f7f795be7bc646a53ce319e1be00cac4c17afe30","MEMBERSHIP","entity:faca8d6782c321a7816286f08a65c7d590d9bf45","entity:0ea6c585df54cc3786c31fed825b2520080a2bfc","","","2020-11-24","","","Abgeordneter zum Wiener Landtag und Gemeinderat","","","","","","","",""
"f7fc06e4c60c9a7e150530664f1a4a078cc879b7","MEMBERSHIP","entity:c8c85b442cd6dc28d52b99b9cfb4047c080e8170","entity:bc61bc0aa51093cb1a4f00884f7d5a69a7e18af3","","","","","","Mitglied der ExekutiveLaut Offenlegungsliste ""Stellvertretende Vorsitzende""","","","","","","","",""
"f7fe6ee386411ce805b75111c6507cd28cfdb5ed","MEMBERSHIP","entity:d2c92666015e68cfeeaccaec6c53594e3c3325cb","entity:e13c5535a52eaa05241dd05327f93353f3411f09","","","2020-02-01","","","Jugendhauptgruppe Waldviertel Präsident","","","","","","","",""
"f80839d44b32c3b088f221d775b4a91afb8cffe6","MEMBERSHIP","entity:df614d7bf7b5cd5bb41e93e7eb98432c14afb962","entity:d1546525cad7961afdca0ca0396cc998e8a2f9e4","","2006-06-02","2003-08-01","","","Mitglied des Aufsichtsrates [237688t]","","","","","","","",""
"f815f2d4c74afcdf42e86349f635e037167b2ecd","MEMBERSHIP","entity:c60b41b6e240f473a8a867ab61f93a0ea4dc095a","entity:da158223f65965e22dc856469ad1c3ca1975bb14","","","2014-03-14","","","Schriftführer","","","","","","","",""
"f822ffba7bb87795fd88b3954dc2fac03fabfb12","MEMBERSHIP","entity:44377c12a680c9a61542b30e9893d162af374b93","entity:0bb719ebdae798f27719eaadc2c4b7164459e923","","2014-10-11","2012-09-12","","","Mitglied des Aufsichtsrates [064767x]","","","","","","","",""
"f85c642256d1c006849037b2757cf0944d72d216","MEMBERSHIP","entity:2034e0004a3fa7c84d624b7754ac30a90c546674","entity:89713003efde2659534e7349fc937bc9d843b14c","","","2021-07-15","","","Vizepräsident","","","","","","","",""
"f85dad2e14449751d88d49b40938aa642950f7cb","MEMBERSHIP","entity:5311d264d2599a2678fac9dd9e4d430d4b0b997b","entity:f6e604aa614ba5120df9dd31ded52c0ca60c04ae","","","2021-09-04","","","Vorsitzender","","","","","","","",""
"f86fe6101051c7be982f9ee474a29e56bc3db5e3","MEMBERSHIP","entity:a69281a165b8a47433d29b34ab6f9040cbc9fd8d","entity:4bde5175ca57ceb4b91959fabde13413d5f96fb2","","2020-02-04","2019-08-27","","","AbwicklerInDer Verein wurde am 27.8.2019 freiwillig aufgelöst.","","","","","","","",""
