"id:ID",":LABEL","caption","name","country","legalForm","status","address","alephUrl","bvdId","classification","mainCountry","dunsCode","description","dissolutionDate","email","icijId","idNumber","innCode","incorporationDate","jurisdiction","keywords","modifiedAt","notes","okpoCode","opencorporatesUrl","alias","phone","previousName","program","publisher","publisherUrl","registrationNumber","retrievedAt","swiftBic","sector","sourceUrl","summary","taxNumber","taxStatus","topics","vatCode","weakAlias","website","wikidataId","wikipediaUrl"
"entity:dc78f35547a83e243d041d365d0f37bdc51a0588","Organization;LegalEntity;Thing","Zentrum für Mediation und Gemeinwesenarbeit","Zentrum für Mediation und Gemeinwesenarbeit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:dc800f539cea7fbe52a46664f341c4151cb5063b","Organization;LegalEntity;Thing","Österreichischer Handballbund (ÖHB)","Österreichischer Handballbund (ÖHB)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.oehb.at/","",""
"entity:dcb1bbfa6eede864960ef31367f18a1295ffc35b","Organization;LegalEntity;Thing","KICKBOXUNION MILLSTÄTTERSEE","KICKBOXUNION MILLSTÄTTERSEE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.kbu-millstaettersee.at/","",""
"entity:dd02b68cd6addb294a0d5f0f305543cb03b8a4fd","Organization;LegalEntity;Thing","Absolventenvereinigung des Albertus Magnus-Gymnasiums","Absolventenvereinigung des Albertus Magnus-Gymnasiums","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://absolventen.ams-wien.at/","",""
"entity:dd251c3ece33959d36a3e098ded2e8222057c2e7","Organization;LegalEntity;Thing","Land der tausend Hügel","Land der tausend Hügel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:dd2b69fa25095a56b75de9d02d1be26c4b969847","Organization;LegalEntity;Thing","Förderverein ASO-SPZ Ybbs","Förderverein ASO-SPZ Ybbs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:dd4a7a6a6ab90b7dd5ce09533ae243140db1c37a","Organization;LegalEntity;Thing","LEADER Region Triestingtal","LEADER Region Triestingtal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.triestingtal.at/","",""
"entity:dd79e6fb9c7322ee9cdf4596ffe4393de1749bb7","Organization;LegalEntity;Thing","Nova EUropa - Sammlungsbewegung für eine Europäische Republik, Nova EUropa - Rassemblement pour une République européenne, Nova EUropa - Raggruppamento per una Repubblica europea, Nova EUropa - Movement for a European Republic","Nova EUropa - Sammlungsbewegung für eine Europäische Republik, Nova EUropa - Rassemblement pour une République européenne, Nova EUropa - Raggruppamento per una Repubblica europea, Nova EUropa - Movement for a European Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.nova-europa.eu/","",""
"entity:dd7d486c43eadd4fc88087847045c280ce6307bc","Organization;LegalEntity;Thing","Frauenhaus Klagenfurt - Zufluchtstätte für bedrohte und misshandelte Frauen und deren Kinder","Frauenhaus Klagenfurt - Zufluchtstätte für bedrohte und misshandelte Frauen und deren Kinder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.frauenhaus-klagenfurt.at/","",""
"entity:ddf14c1e3c48fd397d0a4948a81785c515c22ec7","Organization;LegalEntity;Thing","Frauenhilfe Salzburg","Frauenhilfe Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.frauenhilfe-salzburg.at/","",""
"entity:de035ea7c445e09524c258c5c79686ebba0bd621","Organization;LegalEntity;Thing","mobile Marketing Association Austria","mobile Marketing Association Austria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.mmaaustria.at/","",""
"entity:de148c183e1b07fac2ee327efcabbf6bb89a37f7","Organization;LegalEntity;Thing","Arbeitsgemeinschaft der Gesundheitsberufe Österreichs - Österreichischer Gesundheitstag","Arbeitsgemeinschaft der Gesundheitsberufe Österreichs - Österreichischer Gesundheitstag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:de16e086a76746ff5971d62d025f2c37a7ad255f","Organization;LegalEntity;Thing","weltumspannend arbeiten","weltumspannend arbeiten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.weltumspannend-arbeiten.at/","",""
"entity:de1fc34eb3f8d744c4b0cac4b6dc4b632138bbda","Organization;LegalEntity;Thing","BIDE - Burgenländisches Institut für demokratische Entwicklung","BIDE - Burgenländisches Institut für demokratische Entwicklung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:de248b36c2866924a291f8faeace962271c32d9c","Organization;LegalEntity;Thing","Tourismusverein Kainachtal - Zwaring-Pöls","Tourismusverein Kainachtal - Zwaring-Pöls","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:de3c6ce2ae6eeb3a6c18315bfe26e51d22e6aa2f","Organization;LegalEntity;Thing","Österreichische Gesellschaft für Nachhaltiges Bauen englischer Name: Austrian Sustainable Building Council","Österreichische Gesellschaft für Nachhaltiges Bauen englischer Name: Austrian Sustainable Building Council","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.oegnb.net/","",""
"entity:df0b6c7266628090e886cfe7a5d6b46e2417a141","Organization;LegalEntity;Thing","Institut für Fortbildung und Projektmanagement","Institut für Fortbildung und Projektmanagement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:df2106bf595d22cf7eca7bae68cfd62715aec065","Organization;LegalEntity;Thing","LEISTUNGSSPORT AUSTRIA - Bundesinstitut für Leistungs- und Spitzensport","LEISTUNGSSPORT AUSTRIA - Bundesinstitut für Leistungs- und Spitzensport","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.leistungssport.at/","",""
"entity:df404dfd0c6e6b4cafcdb68e65d18ef3d2bc5f7a","Organization;LegalEntity;Thing","Salzkammergut-Perspektiven","Salzkammergut-Perspektiven","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:df42f1205c7f9dc97763c00ee03de9760099ca2f","Organization;LegalEntity;Thing","Verein der Freunde des Bezirkes Kirchdorf","Verein der Freunde des Bezirkes Kirchdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:df47247752d8fc684e3ff7a86558c7c55f8dbd7d","Organization;LegalEntity;Thing","Alpenzoo Innsbruck-Tirol","Alpenzoo Innsbruck-Tirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.alpenzoo.at/","",""
"entity:df49d7c1e07dd71fc59e193274649d7c4fdae8a0","Organization;LegalEntity;Thing","Wiener Pressverein","Wiener Pressverein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:dfbcf0f294aa96b99845d0216d8c33eef2421b00","Organization;LegalEntity;Thing","Forum 23, Verein zur Förderung kultureller Aktivitäten in Liesing","Forum 23, Verein zur Förderung kultureller Aktivitäten in Liesing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:dfd76e2aeac123266e6a2282b55400254eece53e","Organization;LegalEntity;Thing","CIVESSOLUTIONS - ein Verein zur Förderung und Verbesserung von Bürgerbeteiligung in Form von Konferenzen, Vorträgen und weiteren Aktivitäten","CIVESSOLUTIONS - ein Verein zur Förderung und Verbesserung von Bürgerbeteiligung in Form von Konferenzen, Vorträgen und weiteren Aktivitäten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://civessolutions.com/","",""
"entity:dfd88c5c23ac05e877c69a946d5a35b83240787e","Organization;LegalEntity;Thing","Interessengemeinschaft Donaucity","Interessengemeinschaft Donaucity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e006f75d6ea7eb6422d1018ac79a352f45b5c8d5","Organization;LegalEntity;Thing","Regionalentwicklungsverein ""InnovationsRegion Murtal""","Regionalentwicklungsverein ""InnovationsRegion Murtal""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.irmurtal.at/","",""
"entity:e0169bef15cab5de7b5173faab01f9020ff1d549","Organization;LegalEntity;Thing","Vereinigung Österreichischer Peacekeeper VÖP (mit ihrer internationalen Bezeichnung: Association of Austrian Peacekeepers AAP)","Vereinigung Österreichischer Peacekeeper VÖP (mit ihrer internationalen Bezeichnung: Association of Austrian Peacekeepers AAP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.peacekeeper.at/","",""
"entity:e03d2639ee6af05da08e598635963ba6c401ab04","Organization;LegalEntity;Thing","Verein für Bildung und Erholung der Gewerkschaft der Gemeindebediensteten","Verein für Bildung und Erholung der Gewerkschaft der Gemeindebediensteten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e04217c18daa434bfa5d24365302f78f24b128fb","Organization;LegalEntity;Thing","Rotary Club Völkermarkt","Rotary Club Völkermarkt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e04c0b7f757968f4d171d2d51d0dc433f2e917c4","Organization;LegalEntity;Thing","Genussland Marketing Oberösterreich","Genussland Marketing Oberösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.genussland.at/","",""
"entity:e0829ccb1373755829633ecb7b38b7e8e8aeb1ec","Organization;LegalEntity;Thing","Regionalentwicklungsverein Aichfeld Murboden","Regionalentwicklungsverein Aichfeld Murboden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.steirische-regionen-fuer-alle.at/","",""
"entity:e08a90fb394f20d41e1eccbdc5e09dc2f50dd402","Organization;LegalEntity;Thing","Akademisches Forum für Außenpolitik - Salzburg (Hochschulliga für die Vereinten Nationen)","Akademisches Forum für Außenpolitik - Salzburg (Hochschulliga für die Vereinten Nationen)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e0a0649529f1cdc43b26c227d7504e060950674a","Organization;LegalEntity;Thing","Sportclub Raika Kappel am Krappfeld","Sportclub Raika Kappel am Krappfeld","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://vereine.fussballoesterreich.at/SCRaikaKappel/News/","",""
"entity:e0afbd341444ac448e4f4bd91a7fb8e40d21441d","Organization;LegalEntity;Thing","Sozialwerk der younion _ Die Daseinsgewerkschaft - Landesgruppe Oberösterreich (kurz: Sozialwerk younion OÖ)","Sozialwerk der younion _ Die Daseinsgewerkschaft - Landesgruppe Oberösterreich (kurz: Sozialwerk younion OÖ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e0b132ecb526b838ce31b4ff3822384f20d8594c","Organization;LegalEntity;Thing","Fußballclub Klosterneuburg","Fußballclub Klosterneuburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://fc-ok.at/","",""
"entity:e0d51dcab219904df8d563723a5ddb9cc3e8befd","Organization;LegalEntity;Thing","Soroptimist International Wörthersee-Pörtschach","Soroptimist International Wörthersee-Pörtschach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://soroptimist-woerthersee.at/","",""
"entity:e0e1ff11ed41577edc2fb0090968498b4fe8e5c9","Organization;LegalEntity;Thing","Arbeitsgemeinschaft für Sport und Körperkultur in Österreich, Landesverband Kärnten (ASKÖ Kärnten)","Arbeitsgemeinschaft für Sport und Körperkultur in Österreich, Landesverband Kärnten (ASKÖ Kärnten)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.askoe-kaernten.at/de","",""
"entity:e0eb4582365540df68bb2235a0859a8f1673692c","Organization;LegalEntity;Thing","Österreichische Kinderfreunde, Ortsgruppe Maria Gail","Österreichische Kinderfreunde, Ortsgruppe Maria Gail","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e13c5535a52eaa05241dd05327f93353f3411f09","Organization;LegalEntity;Thing","Niederösterreichischer Fußball-Verband (NÖFV)","Niederösterreichischer Fußball-Verband (NÖFV)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.noefv.at/","",""
"entity:e13fa1eea07e14ad86fc6a7cd674757f82c1da38","Organization;LegalEntity;Thing","Vereinsgemeinschaft Arzler Vereine","Vereinsgemeinschaft Arzler Vereine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e16061588539a4a9ecc5d11716e2d7a7c225f432","Organization;LegalEntity;Thing","Verein zur Förderung unternehmerischer Kooperation und Innovation im Weinviertel","Verein zur Förderung unternehmerischer Kooperation und Innovation im Weinviertel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e16d3a27ccc60678acf42977616b593f2a1ed5a4","Organization;LegalEntity;Thing","SC TEAM WIENER LINIEN","SC TEAM WIENER LINIEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.team-wienerlinien.at/","",""
"entity:e17c45b509c92bdea1e0bb06c634e3831c889d9c","Organization;LegalEntity;Thing","Österreichisches Rotes Kreuz - Freiwillige Rettung Innsbruck","Österreichisches Rotes Kreuz - Freiwillige Rettung Innsbruck","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e1a2afcad27f08a9d5e3e8a5726d57873180bbf9","Organization;LegalEntity;Thing","Belvedere Bridge Club, kurz ""BBC""","Belvedere Bridge Club, kurz ""BBC""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.belvederebridgeclub.at/","",""
"entity:e1abaf86077f1608b5cb334cccabc050f5838905","Organization;LegalEntity;Thing","Verschönerungsverein für Dorferneuerung und zur Förderung von Kultur, Geselligkeit, Ortsgestaltung und Fremdenverkehr Kleingöpfritz","Verschönerungsverein für Dorferneuerung und zur Förderung von Kultur, Geselligkeit, Ortsgestaltung und Fremdenverkehr Kleingöpfritz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e1c459e231ddbe871a43503fea9c19417af42176","Organization;LegalEntity;Thing","Bezirkszweigverein Währing der Mietervereinigung Österreichs","Bezirkszweigverein Währing der Mietervereinigung Österreichs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e20dcdf4af9ff76495caf6defbc85a91910e1ae6","Organization;LegalEntity;Thing","Fachstelle für Suchtprävention NÖ","Fachstelle für Suchtprävention NÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.suchtpraevention-noe.at/","",""
"entity:e210c67e67de52955e0df973fa066530aee52ec5","Organization;LegalEntity;Thing","Universitäts-Sängerschaft ""Barden zu Wien""","Universitäts-Sängerschaft ""Barden zu Wien""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.barden.at/","",""
"entity:e22ae166b7ddf33a48ea5c7d3044ab901dfa6572","Organization;LegalEntity;Thing","EXIT-sozial, Verein für psychosoziale Dienste","EXIT-sozial, Verein für psychosoziale Dienste","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.exitsozial.at/","",""
"entity:e24b0cf71145a07e5b50531a303c6a5bb601ccc3","Organization;LegalEntity;Thing","Ring Österreichischer Bildungswerke","Ring Österreichischer Bildungswerke","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e2685b6f26c5d5252c578c77f740bd761f799982","Organization;LegalEntity;Thing","CEG - Center of Excellence for Geothermal and Deep Water Ressources - Verein zur Forschung und Nutzung von Geothermie und Tiefenwässern","CEG - Center of Excellence for Geothermal and Deep Water Ressources - Verein zur Forschung und Nutzung von Geothermie und Tiefenwässern","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e29466e8f59813812a1d2dc95065c5fe02ca3244","Organization;LegalEntity;Thing","Siedlerverein Ansfelden","Siedlerverein Ansfelden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.siedlerverein-ansfelden.at/","",""
"entity:e2e4984c5e0a4de19f7c45411e44915823d6e68a","Organization;LegalEntity;Thing","Die Österreichische Bernsteinstraße - Verein zur Förderung der kulturtouristischen Entwicklung entlang der Bernsteinstraße","Die Österreichische Bernsteinstraße - Verein zur Förderung der kulturtouristischen Entwicklung entlang der Bernsteinstraße","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.bernsteinstrasse.net/","",""
"entity:e2f9e1e8bb964171cc9dfd122edd67c27f511b46","Organization;LegalEntity;Thing","Rotary Club Salzburg Nord","Rotary Club Salzburg Nord","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.rotary.at/clubs/rc-salzburg-nord","",""
"entity:e30029fcb127952c5ae5f09c80c0a14f089bfa5b","Organization;LegalEntity;Thing","ega Verein zur Unterstützung von Frauen in Bildung, Kultur und Politik","ega Verein zur Unterstützung von Frauen in Bildung, Kultur und Politik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.ega.or.at/","",""
"entity:e3aa9aea09bee3b431463adbb740c583e776f526","Organization;LegalEntity;Thing","Österreichisches Rotes Kreuz, Landesverband Vorarlberg","Österreichisches Rotes Kreuz, Landesverband Vorarlberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.roteskreuz.at/vorarlberg","",""
"entity:e3b9ed83360b66864def33e6dfb114fa4e90f5bc","Organization;LegalEntity;Thing","Wiener Psychoanalytische Vereinigung","Wiener Psychoanalytische Vereinigung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.wpv.at/","",""
"entity:e4256599e3e5a4271ebd2df1b3ef66852f3b132d","Organization;LegalEntity;Thing","Verein der Polytechnischen Schulen Burgenlands","Verein der Polytechnischen Schulen Burgenlands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e42ae9b2c13347c89ac0921c09bc12a8a46512fe","Organization;LegalEntity;Thing","Forum Wienerwald","Forum Wienerwald","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e4c6b1d3722c2d010e8a3c7e05707a49191b9133","Organization;LegalEntity;Thing","Verein zur Förderung des Regional-Innovations-Zentrum NÖ-Süd (RIZ Förderverein)","Verein zur Förderung des Regional-Innovations-Zentrum NÖ-Süd (RIZ Förderverein)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e4d36f0d38d0c41751c99ebeac4c4973930f2645","Organization;LegalEntity;Thing","Österreichisches Rotes Kreuz, Landesverband Tirol, Bezirksstelle Telfs","Österreichisches Rotes Kreuz, Landesverband Tirol, Bezirksstelle Telfs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.roteskreuz.at/tirol/dienststellen/telfs/rettungsdienst/nef-telfs/","",""
"entity:e50893475889f3e94b29efcb254840063a4e5536","Organization;LegalEntity;Thing","Österreichischer Gemeindebund","Österreichischer Gemeindebund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://gemeindebund.at/","",""
"entity:e511a338bacfa21a514869a4c81e6c61e88a9378","Organization;LegalEntity;Thing","Round Table 31 Ried","Round Table 31 Ried","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.rt31-ried.at/","",""
"entity:e52730f0b2a98b3b2dc1059a99e8ce857554bc2d","Organization;LegalEntity;Thing","Kulturverein Klein St. Paul Wieting","Kulturverein Klein St. Paul Wieting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e52d3003bbe7438d20ea76ad9843c7d5802abd56","Organization;LegalEntity;Thing","Burgenländischer Basketball Verband (BBV)","Burgenländischer Basketball Verband (BBV)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e536bd83ed0eb0bc17a93fc6b377aac52bee5c95","Organization;LegalEntity;Thing","Verein zur Pachtung, Erhaltung und Pflege des Esterhazy'schen Schlossparkes Eisenstadt","Verein zur Pachtung, Erhaltung und Pflege des Esterhazy'schen Schlossparkes Eisenstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.schlossparkfreunde-eisenstadt.at/","",""
"entity:e557d6b383d8d9fe0d688e880ad3455c304ee45f","Organization;LegalEntity;Thing","AURO-DANUBIA -Stift Melk hilft Waisenkindern in Rumänien","AURO-DANUBIA -Stift Melk hilft Waisenkindern in Rumänien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.saniob-stiftmelk.eu/","",""
"entity:e565759bab8362cfe39c79bd839ac6e96edec482","Organization;LegalEntity;Thing","Sparverein Grafendorf","Sparverein Grafendorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e578f4c0c1723e6a3d8e63f4e6687d2b0e546339","Organization;LegalEntity;Thing","Junges Hotel- und Gastgewerbe Österreich","Junges Hotel- und Gastgewerbe Österreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.jhgoe.at/","",""
"entity:e597a2bb0c5af509e20d3d7568c9301372fab43a","Organization;LegalEntity;Thing","Jugend am Werk - Berufsausbildung für Jugendliche, Begleitung behinderter Menschen","Jugend am Werk - Berufsausbildung für Jugendliche, Begleitung behinderter Menschen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e5d769fd9b16a0d9d98058c401ad55b4fd9a952d","Organization;LegalEntity;Thing","Kulturring Favoriten","Kulturring Favoriten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://kulturring.at/","",""
"entity:e5f6cbba50d03ac281d84578664dd22d9b252d1b","Organization;LegalEntity;Thing","Gesellschaft zur Förderung des Forschungsinstitutes für Wildtierkunde und Ökologie der Veterinärmedizinischen Universität Wien","Gesellschaft zur Förderung des Forschungsinstitutes für Wildtierkunde und Ökologie der Veterinärmedizinischen Universität Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.vetmeduni.ac.at/fiwi/","",""
"entity:e62f8f39431e4a61a9bf56fb8ffafa887829097c","Organization;LegalEntity;Thing","Regionalplanungsgemeinschaft Großes Walsertal,","Regionalplanungsgemeinschaft Großes Walsertal,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.grosseswalsertal.at/de/REGIO/REGIO/Organisation/Kuratorium","",""
"entity:e6ab1754a5519187998fe57bfa74e16b0cdbe45a","Organization;LegalEntity;Thing","Verein der Absolventen des Bundesgymnasiums und Bundesrealgymnasiums Perchtoldsdorf","Verein der Absolventen des Bundesgymnasiums und Bundesrealgymnasiums Perchtoldsdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.absolventen-perchtoldsdorf.at/","",""
"entity:e6ee8de112d3d44822e2d7fc09c964ca8b36ecb9","Organization;LegalEntity;Thing","Forum Wien - Wirtschaftsgespräche. Verein zur Förderung der Kommunikation in der Wirtschaft","Forum Wien - Wirtschaftsgespräche. Verein zur Förderung der Kommunikation in der Wirtschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.forum-wien.at/de/forum-wien","",""
"entity:e7089f7a7853474293f57653e8e23cb4305cc88f","Organization;LegalEntity;Thing","Oberösterreichischer Familienbund Spendenfonds","Oberösterreichischer Familienbund Spendenfonds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e740eef83632c6d304ecab8fd1e574666282fc70","Organization;LegalEntity;Thing","Event - Kultur - Ternitz","Event - Kultur - Ternitz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.event-kultur-ternitz.at/","",""
"entity:e7598e6dd6e89cdb946a82eeb45e63197e5d3256","Organization;LegalEntity;Thing","Transitforum Austria-Tirol, Verein zum Schutz des Lebensraumes in der Alpenregion","Transitforum Austria-Tirol, Verein zum Schutz des Lebensraumes in der Alpenregion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.transitforum.at/","",""
"entity:e788d4f5fbc51a2edd3047313aa59ac1c7086c55","Organization;LegalEntity;Thing","Jazzorchester Vorarlberg (JOV)","Jazzorchester Vorarlberg (JOV)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.jov.at/","",""
"entity:e7925722fdb56df4e244a9d174cfeddf8cb175f7","Organization;LegalEntity;Thing","Tiroler Kameradschaftsbund","Tiroler Kameradschaftsbund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.tiroler-kameradschaftsbund.at/index.html","",""
"entity:e79d50c91b98bb393e33f8bb6d361f1425f4779a","Organization;LegalEntity;Thing","Das Österreichische Jungvolk - Österreichische Kinderwelt, Landesgruppe NÖ","Das Österreichische Jungvolk - Österreichische Kinderwelt, Landesgruppe NÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e7e395dd9d33df4aa185e9e8aa276c21565f7d90","Organization;LegalEntity;Thing","Pro Landwirtschaft","Pro Landwirtschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e7ed2757eaa5b38f9fa47f8b002834704ab0d5ec","Organization;LegalEntity;Thing","Österreichische Kinderfreunde helfen","Österreichische Kinderfreunde helfen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e8096de33ea75c86c56c654809ee6b0a8875b34b","Organization;LegalEntity;Thing","Gesellschaft der Freunde der bildenden Künste (Kunstfreunde)","Gesellschaft der Freunde der bildenden Künste (Kunstfreunde)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e81fbb69c0e486f9e4dee7beacb702df3fd992e8","Organization;LegalEntity;Thing","ÖSTERREICHISCH - ALBANISCHE GESELLSCHAFT","ÖSTERREICHISCH - ALBANISCHE GESELLSCHAFT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e8316d43a81b704372468c0785cc6cdf24d1d54a","Organization;LegalEntity;Thing","Volkshilfe Niederösterreich","Volkshilfe Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.noe-volkshilfe.at/","",""
"entity:e838f5bcde632709d3125affff25be9c0c3d9be4","Organization;LegalEntity;Thing","FC Bayern München Fanclub - VINUM Red White Oggau","FC Bayern München Fanclub - VINUM Red White Oggau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e8508f49a36999b5cd63529627294233c6790e64","Organization;LegalEntity;Thing","Österreichischer Bergrettungsdienst Land Tirol","Österreichischer Bergrettungsdienst Land Tirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://bergrettung.tirol/php/portal.php","",""
